gt_pothole_id,frame_id,x1,y1,x2,y2
P5,341,1435,830,1773,974
P5,342,1435,830,1773,974
P5,343,1434,828,1772,972
P5,344,1434,829,1772,973
P5,345,1434,828,1772,972
P5,346,1434,827,1772,971
P5,347,1434,827,1772,971
P5,348,1435,827,1773,971
P5,349,1434,827,1772,971
P5,350,1435,827,1773,971
P5,351,1435,827,1773,971
P5,352,1438,829,1769,970
P5,353,1442,829,1767,967
P5,354,1442,830,1767,968
P5,355,1446,830,1764,966
P5,356,1445,830,1770,968
P5,357,1446,833,1771,971
P5,358,1447,835,1772,973
P5,359,1448,836,1773,974
P5,360,1451,837,1769,973
P5,361,1452,838,1770,974
P5,362,1454,840,1772,976
P5,363,1455,841,1773,977
P5,364,1456,843,1774,979
P5,365,1457,844,1775,980
P5,366,1459,846,1777,982
P5,367,1461,849,1779,985
P5,368,1462,850,1780,986
P5,369,1463,853,1781,989
P5,370,1465,856,1783,992
P5,371,1466,858,1784,994
P5,372,1467,860,1785,996
P5,373,1466,862,1791,1000
P5,374,1469,866,1787,1002
P5,375,1472,869,1790,1005
P5,376,1474,871,1792,1007
P5,377,1476,874,1794,1010
P5,378,1477,875,1795,1011
P5,379,1480,878,1798,1014
P5,380,1479,880,1804,1018
P5,381,1482,885,1800,1021
P5,382,1485,889,1803,1025
P5,383,1488,893,1806,1029
P5,384,1487,895,1812,1033
P5,385,1493,902,1805,1035
P5,386,1490,902,1815,1040
P5,387,1493,908,1811,1044
P5,388,1495,911,1813,1047
P5,389,1494,912,1819,1050
P5,390,1497,917,1815,1053
P5,391,1499,920,1817,1056
P5,392,1498,922,1823,1060
P5,393,1502,929,1820,1065
P5,394,1503,932,1821,1068
P5,395,1501,935,1826,1073
P5,396,1500,943,1825,1081
P5,397,1503,948,1821,1084
P5,398,1500,955,1825,1093
P5,399,1502,961,1820,1097
P5,400,1499,965,1824,1103
P5,401,1498,974,1823,1112
P5,402,1500,980,1818,1116
P5,403,1498,983,1823,1121
P5,404,1498,990,1823,1128
P5,405,1500,996,1818,1132
P5,406,1501,1001,1819,1137
P5,407,1500,1006,1818,1142
P5,408,1500,1011,1818,1147
P5,409,1498,1010,1823,1148
P5,410,1499,1011,1817,1147
P5,411,1496,1011,1814,1147
P5,412,1499,1011,1817,1147
P5,413,1503,1012,1815,1145
P5,414,1503,1012,1815,1145
P5,415,1501,1012,1813,1145
P5,416,1490,1014,1796,1144
P5,417,1480,1014,1786,1144
P5,418,1459,1012,1771,1145
P5,419,1470,1009,1776,1139
P5,420,1463,1014,1769,1144
